ISIN,SCODE,STICKER,CODE,NUMBER,NAME,Category
INE047B01011,532716,GILLANDERS,B,17839,GILLANDERS,EQ
INE047B01011,532716,GILLANDERS,B,17842,GILLANDERS,BL
INE047B01011,532716,GILLANDERS,B,17843,GILLANDERS,BE
INE047B01011,532716,GILLANDERS,B,17844,GILLANDERS,RL
INE214T01019,540005,LTIM,A,17845,LTIM,BL
INE214T01019,540005,LTIM,A,17846,LTIM,BE
INE214T01019,540005,LTIM,A,17847,LTIM,IQ
INE214T01019,540005,LTIM,A,17848,LTIM,RL
INE250K01012,533146,DLINKINDIA,B,17851,DLINKINDIA,EQ
INE250K01012,533146,DLINKINDIA,B,17854,DLINKINDIA,BL
INE250K01012,533146,DLINKINDIA,B,17855,DLINKINDIA,BE
INE250K01012,533146,DLINKINDIA,B,17856,DLINKINDIA,RL
INE121E01018,533148,JSWENERGY,A,17869,JSWENERGY,EQ
INE121E01018,533148,JSWENERGY,A,17872,JSWENERGY,BL
INE121E01018,533148,JSWENERGY,A,17873,JSWENERGY,BE
INE121E01018,533148,JSWENERGY,A,17874,JSWENERGY,RL
INE224E01028,531723,GATECH,T,17888,GATECH,EQ
INE872A07UO0,210885,0,0,17914,SREIBNPNCD,Y5
INE872A07UO0,210885,0,0,17915,SREIBNPNCD,M5
INE121A07RG4,938710,965IHFL25D,F,17934,965IHFL25D,N7
INE121A07RG4,938710,965IHFL25D,F,17935,965IHFL25D,U7
INE121A07RE9,938716,84CIFCL28,F,17958,84CIFCL28,NA
INE121A07RE9,938716,84CIFCL28,F,17959,84CIFCL28,UA
INF789F1ARB9,206700,0,0,17977,UTIDFP33P1,MF
INF663L01U73,206715,0,0,17986,PGIMCSA2D,MF
INF663L01V31,206716,0,0,17995,PGIMCSR1D,MF
INF955L01JK3,206726,0,0,18005,BPF02D1R,MF
INE224E01028,531723,GATECH,T,18017,GATECH,BL
INE224E01028,531723,GATECH,T,18018,GATECH,BE
INE224E01028,531723,GATECH,T,18019,GATECH,IQ
INE224E01028,531723,GATECH,T,18020,GATECH,RL
INE912H01013,533152,MBLINFRA,B,18029,MBLINFRA,EQ
INE912H01013,533152,MBLINFRA,B,18032,MBLINFRA,BL
INE912H01013,533152,MBLINFRA,B,18033,MBLINFRA,BE
INE912H01013,533152,MBLINFRA,B,18034,MBLINFRA,RL
INF204KB16I7,590108,PSUBNKBEES,B,18048,PSUBNKBEES,RL
INE110B01017,517344,MINDTECK,T,18049,MINDTECK,EQ
INE110B01017,517344,MINDTECK,T,18052,MINDTECK,BL
INE110B01017,517344,MINDTECK,T,18053,MINDTECK,BE
INE110B01017,517344,MINDTECK,T,18054,MINDTECK,IQ
INE110B01017,517344,MINDTECK,T,18055,MINDTECK,RL
INF955L01JL1,206739,0,0,18062,BPF02D5R,MF
INF955L01IZ3,206734,0,0,18067,BPF02IQD,MF
IN1320230031,210549,0,0,18080,75BR31,SG
INE602C01011,532304,KJMCCORP,X,750776,KJMCCORP$,EQ
INE602C01011,532304,KJMCCORP,X,750777,KJMCCORP$,RL
INE042B01012,532315,GROARC,X,750778,GROARC$,EQ
INE042B01012,532315,GROARC,X,750779,GROARC$,RL
INE310B01013,532329,DANLAW,X,750784,DANLAW$,EQ
INE310B01013,532329,DANLAW,X,750785,DANLAW$,RL
INE971A01014,532397,KONNDOR,XT,750805,KONNDOR$,EQ
INE330E01023,532410,TRANSCOR,X,750810,TRANSCOR$,EQ
INE330E01023,532410,TRANSCOR,X,750811,TRANSCOR$,RL
INE493H01014,532723,MPDL,X,750830,MPDL$,EQ
INE493H01014,532723,MPDL,X,750831,MPDL$,RL
INE117H01019,532879,SSLEL,X,750846,SSLEL$,EQ
INE117H01019,532879,SSLEL,X,750847,SSLEL$,RL
INE575I01016,532918,RATHIBAR,X,750852,RATHIBAR$,EQ
INE575I01016,532918,RATHIBAR,X,750853,RATHIBAR$,RL
INE083K01017,533095,BENGALASM,B,750864,BENGALASM$,EQ
INE083K01017,533095,BENGALASM,B,750865,BENGALASM$,RL
INE143K01019,533149,YUNIKM,X,750870,YUNIKM$,EQ
INE143K01019,533149,YUNIKM,X,750871,YUNIKM$,RL
INE864J01012,533170,TAMBOLIIN,X,750872,TAMBOLIIN$,EQ
INE864J01012,533170,TAMBOLIIN,X,750873,TAMBOLIIN$,RL
INE639K01016,533202,SATCH,XT,750874,SATCH$,EQ
INE123D01024,534064,AIML,X,750892,AIML$,EQ
INE123D01024,534064,AIML,X,750893,AIML$,RL
INE958L01026,534535,META,XT,750895,META$,EQ
INE456N01019,534691,COMCL,X,750900,COMCL$,EQ
INE456N01019,534691,COMCL,X,750901,COMCL$,RL
INE176N01021,534732,CASPIAN,X,750902,CASPIAN$,EQ
INE176N01021,534732,CASPIAN,X,750903,CASPIAN$,RL
INE159O01033,535205,MYSTICELE,X,750911,MYSTICELE$,EQ
INE159O01033,535205,MYSTICELE,X,750912,MYSTICELE$,RL
INE191O01010,535387,LAKHOTIA,X,750915,LAKHOTIA$,EQ
INE191O01010,535387,LAKHOTIA,X,750916,LAKHOTIA$,RL
INE320I01017,535693,BRAHMINFRA,XT,750927,BRAHMINFR$,EQ
INE731G01027,535730,KHOOBSURAT,XT,750930,KHOOBSURA$,EQ
INE536P01021,536974,CPL,X,750945,CPL$,EQ
INE536P01021,536974,CPL,X,750946,CPL$,RL
INE671C01016,537253,SUNLOC,X,750949,SUNLOC$,EQ
INE671C01016,537253,SUNLOC,X,750950,SUNLOC$,RL
INE717C01025,537800,MANGIND,X,750960,MANGIND$,EQ
INE717C01025,537800,MANGIND,X,750961,MANGIND$,RL
INE663P01015,538351,AFEL,XT,750973,AFEL$,EQ
INE855P01041,538452,QUASAR,XT,750986,QUASAR$,EQ
INE718P01017,538564,JAMESWARREN,X,751002,JAMESWARR$,EQ
INE718P01017,538564,JAMESWARREN,X,751003,JAMESWARR$,RL
INE222B01028,538596,CEMAINFRA,X,751010,CEMAINFRA$,EQ
INE222B01028,538596,CEMAINFRA,X,751011,CEMAINFRA$,RL
INE840I01014,538611,RTFL,Z,751019,RTFL$,EQ
INE898Q01015,538668,MIIL,B,751028,MIIL$,EQ
INE898Q01015,538668,MIIL,B,751029,MIIL$,RL
INE937K01014,538708,ETIL,XT,751035,ETIL$,EQ
INE011R01013,538713,ATISHAY,X,751036,ATISHAY$,EQ
INE011R01013,538713,ATISHAY,X,751037,ATISHAY$,RL
INE475D01010,538714,SANGAMFIN,X,751038,SANGAMFIN$,EQ
INE475D01010,538714,SANGAMFIN,X,751039,SANGAMFIN$,RL
INE016Q01014,538734,CEINSYSTECH,B,751045,CEINSYSTE$,EQ
INE016Q01014,538734,CEINSYSTECH,B,751046,CEINSYSTE$,RL
INE176L01017,538770,CRANEINFRA,X,751050,CRANEINFR$,EQ
INE176L01017,538770,CRANEINFRA,X,751051,CRANEINFR$,RL
INE321M01017,538943,SONAL,X,751108,SONAL$,EQ
INE321M01017,538943,SONAL,X,751109,SONAL$,RL
INE396C01010,539016,NEIL,XT,751127,NEIL$,EQ
INE526R01028,539017,STARHFL,X,751128,STARHFL$,EQ
INE526R01028,539017,STARHFL,X,751129,STARHFL$,RL
INE904R01027,539097,URSUGAR,B,751140,URSUGAR$,EQ
INE904R01027,539097,URSUGAR,B,751141,URSUGAR$,RL
INE137M01017,539112,SAB,X,751144,SAB$,EQ
INE137M01017,539112,SAB,X,751145,SAB$,RL
INE761D01021,539132,WARDWIZFBL,X,751157,WARDWIZFB$,EQ
INE761D01021,539132,WARDWIZFBL,X,751158,WARDWIZFB$,RL
INE829R01018,539230,CHEMIESYNT,X,751192,CHEMIESYN$,EQ
INE829R01018,539230,CHEMIESYNT,X,751193,CHEMIESYN$,RL
INE051N01026,539470,SHREEGANES,X,751235,SHREEGANE$,EQ
INE051N01026,539470,SHREEGANES,X,751236,SHREEGANE$,RL
INE679E01015,539546,AGRIBIO,X,751266,AGRIBIO$,EQ
INE679E01015,539546,AGRIBIO,X,751267,AGRIBIO$,RL
INE005G01026,539559,DDIL,X,751270,DDIL$,EQ
INE005G01026,539559,DDIL,X,751271,DDIL$,RL
INE023R01018,539661,ACEMEN,X,751293,ACEMEN$,EQ
INE023R01018,539661,ACEMEN,X,751294,ACEMEN$,RL
INE204S01012,539814,LELAVOIR,XT,751320,LELAVOIR$,EQ
INE631R01026,539894,MADHAVIPL,X,751328,MADHAVIPL$,EQ
INE631R01026,539894,MADHAVIPL,X,751329,MADHAVIPL$,RL
INE524T01011,539956,TAALENT,XT,751342,TAALENT$,EQ
INE595R01023,540006,EASTWEST,X,751351,EASTWEST$,EQ
INE595R01023,540006,EASTWEST,X,751352,EASTWEST$,RL
INE925Q01024,540063,ECS,X,751359,ECS$,EQ
INE925Q01024,540063,ECS,X,751360,ECS$,RL
INE317V01016,540078,MITSU,B,751362,MITSU$,EQ
INE317V01016,540078,MITSU,B,751363,MITSU$,RL
INE537U01037,540079,SPRAYKING,B,751364,SPRAYKING$,EQ
INE537U01037,540079,SPRAYKING,B,751365,SPRAYKING$,RL
INE894E01028,540181,SALEM,XT,751384,SALEM$,EQ
INE789R01022,540190,FRANKLININD,X,751385,FRANKLINI$,EQ
INE789R01022,540190,FRANKLININD,X,751386,FRANKLINI$,RL
INE186R01013,540198,OSIAJEE,XT,751389,OSIAJEE$,EQ
INE804Q01013,540266,GLCL,Z,751399,GLCL$,EQ
INE249U01013,540318,SUERYAAKNI,XT,751404,SUERYAAKN$,EQ
INE989S01042,540386,ONTIC,XT,751412,ONTIC$,EQ
INE413X01035,540615,7NR,XT,751433,7NR$,EQ
INE236W01016,540694,ANG,B,751440,ANG$,EQ
INE236W01016,540694,ANG,B,751441,ANG$,RL
INE773Y01014,540955,TDSL,T,751471,TDSL$,EQ
INE398L01017,541005,KANCOTEA,X,751474,KANCOTEA$,EQ
INE398L01017,541005,KANCOTEA,X,751475,KANCOTEA$,RL
INE694W01024,541702,ASHNI,X,751491,ASHNI$,EQ
INE694W01024,541702,ASHNI,X,751492,ASHNI$,RL
INE299W01022,541735,VIVANTA,X,751493,VIVANTA$,EQ
INE299W01022,541735,VIVANTA,X,751494,VIVANTA$,RL
INE01J501010,542019,SHUBHAM,T,751508,SHUBHAM$,EQ
INE911T01010,542459,KRANTI,B,751518,KRANTI$,EQ
INE911T01010,542459,KRANTI,B,751519,KRANTI$,RL
INE05FR01029,542579,AGOL,B,751521,AGOL$,EQ
INE05FR01029,542579,AGOL,B,751522,AGOL$,RL
INE063601012,542918,GIANLIFE,Z,751551,GIANLIFE$,EQ
INE745R01024,543208,REGIS,X,751557,REGIS$,EQ
INE745R01024,543208,REGIS,X,751558,REGIS$,RL
INE0FW001016,543364,MARKOLINES,B,751571,MARKOLINE$,EQ
INE0FW001016,543364,MARKOLINES,B,751572,MARKOLINE$,RL
INE0RVQ01016,211963,MYMUDRA,NS,25210,MYMUDRA,SQ
INE0RVQ01016,211963,MYMUDRA,NS,25211,MYMUDRA,ST
IN9043A01176,205143,0,0,7487,GTL,LH
IN9043A01176,205143,0,0,7489,GTL,RH
IN9043A01176,205143,0,0,7491,GTL,VH
INF754K01LE1,543216,EBBETF0431,F,22240,EBBETF0431,RL
IN4920230013,210350,0,0,16069,737JK35,SG
INE331A01037,500260,RAMCOCEM,A,16082,RAMCOCEM,RL
INE511C01022,524000,POONAWALLA,A,16084,POONAWALLA,RL
INE201A01024,500268,MANALIPETC,B,16096,MANALIPETC,RL
INE215I01027,532906,MAANALU,T,16097,MAANALU,RL
INE558B01017,530011,MANGCHEFER,B,16099,MANGCHEFER,RL
INE750C01026,524404,MARKSANS,A,16106,MARKSANS,RL
INE018I01017,209637,0,0,16127,MINDTREE,RL
INE771A01026,526642,MIRZAINT,B,16129,MIRZAINT,RL
INE398B01018,532376,UMIYA-MRO,B,16142,UMIYA-MRO,RL
INE123B01028,521109,NAGREEKEXP,B,16160,NAGREEKEXP,RL
INE139A01034,532234,NATIONALUM,A,16167,NATIONALUM,RL
INE858F01012,532722,NITCO,B,16193,NITCO,RL
INE980A01023,211217,0,0,16207,PRESSMN,RL
INE607D01018,530365,ORIENTBELL,B,16225,ORIENTBELL,RL
INE332G01032,207714,0,0,16272,POCHIRAJU,RL
INE308H01022,532718,PRATIBHA,Z,16282,PRATIBHA,RL
INE342A01018,500540,PREMIER,T,16285,PREMIER,RL
INE343B01030,531500,RAJESHEXPO,A,16305,RAJESHEXPO,RL
INE617A01013,505368,SEMAC,T,16333,SEMAC,RL
INE165B01029,517447,RSSOFTWARE,T,16348,RSSOFTWARE,RL
INE658G01014,532604,SALSTEEL,B,16365,SALSTEEL,RL
INE453D01025,526885,SARLAPOLY,B,16376,SARLAPOLY,RL
INE062A01020,500112,SBIN,A,16382,SBIN,RL
INE497B01018,526807,SEAMECLTD,B,16384,SEAMECLTD,RL
INE640C01011,513436,SHAHALLOYS,B,16391,SHAHALLOYS,RL
INE851B01016,208327,0,0,16399,SHLAKSHMI,RL
INE231C01019,516016,SHREYANIND,T,16405,SHREYANIND,RL
INE635A01023,517411,SHYAMTEL,T,16409,SHYAMTEL,RL
INE686I01011,208217,0,0,16420,SITASHREE,RL
INE683A01023,532218,SOUTHBANK,A,16437,SOUTHBANK,RL
INE917H01012,532842,SRHHYPOLTD,B,16447,SRHHYPOLTD,RL
INE721A01047,511218,SHRIRAMFIN,A,16448,SHRIRAMFIN,RL
INE754A01014,207482,0,0,16459,SUBEX,RL
INE662A01027,521180,SUPERSPIN,B,16472,SUPERSPIN,RL
INE550H01011,532904,SUPREMEINF,Z,16476,SUPREMEINF,RL
INE130B01031,517530,SURANAT&P,B,16480,SURANAT&P,RL
INE335A01020,500336,SURYAROSNI,A,16484,SURYAROSNI,RL
INE294B01019,505192,SMLISUZU,B,16489,SMLISUZU,RL
INE142I01023,532890,TAKE,T,16493,TAKE,RL
INE435C01024,505400,TEXINFRA,B,16514,TEXINFRA,RL
INE804H01012,532812,TFL,T,16516,TFL,RL
INE332A01027,500413,THOMASCOOK,A,16520,THOMASCOOK,RL
INE422C01014,211212,0,0,16527,TINPLATE,RL
INE948A01012,517562,TRIGYN,B,16540,TRIGYN,RL
INE351A01035,506690,UNICHEMLAB,B,16560,UNICHEMLAB,RL
INE037A01022,500429,UNIENTER,B,16561,UNIENTER,RL
INE694A01020,507878,UNITECH,Z,16565,UNITECH,RL
INE228A01035,517146,USHAMART,A,16569,USHAMART,RL
INE352A01017,500945,VALUEIND,Z,16580,VALUEIND,RL
INE411B01019,526953,VENUSREM,T,16582,VENUSREM,RL
INE048C01017,211471,0,0,16586,VICEROY,RL
INE054A01027,507880,VIPIND,A,16592,VIPIND,RL
INE226A01021,500575,VOLTAS,A,16602,VOLTAS,RL
INE107F01022,524212,WANBURY,B,16606,WANBURY,RL
INE192B01031,514162,WELSPUNLIV,A,16610,WELSPUNLIV,RL
INE976A01021,500444,WSTCSTPAPR,B,16619,WSTCSTPAPR,RL
INE217A01012,500780,ZUARIIND,B,16636,ZUARIIND,RL
IN1620230087,210387,0,0,16648,732HR33,SG
IN0020230044,800588,725GS2063,G,16733,725GS2063,GS
INF903JA1070,201642,0,0,16771,HYPHD,MF
IN2220230089,210413,0,0,16785,735MH32,SG
INF903JA1252,201873,0,0,16793,CP8DG,MF
IN1020230232,210406,0,0,16808,736AP38,SG
INF082J01028,590110,QNIFTY,B,16819,QNIFTY,EQ
INF082J01028,590110,QNIFTY,B,16820,QNIFTY,BL
INF903JA1245,202174,0,0,16851,CP8RG,MF
INE325D01025,532029,SINDHUTRAD,B,16859,SINDHUTRAD,EQ
INE325D01025,532029,SINDHUTRAD,B,16860,SINDHUTRAD,RL
INE242A08551,975829,736IOCL29,F,24485,736IOCL29,U0
IN2520240036,211770,0,0,24489,735MZ37,SG
INE0RPM01017,211774,SATIPOLY,NS,24504,SATIPOLY,SM
INE0RPM01017,211774,SATIPOLY,NS,24505,SATIPOLY,SL
INE0RPM01017,211774,SATIPOLY,NS,24506,SATIPOLY,SQ
INE0RPM01017,211774,SATIPOLY,NS,24507,SATIPOLY,ST
INE476A08233,211780,0,0,24514,74CB34,N0
INE476A08233,211780,0,0,24515,74CB34,U0
INE084A08185,211778,0,0,24516,754BOI34,N0
INE084A08185,211778,0,0,24517,754BOI34,U0
IN1420240021,211791,0,0,24564,736GA34,SG
IN002024X185,804944,91TB241024,G,24572,91D241024,TB
IN002024Z172,804946,364TB24725,G,24574,364D240725,TB
INE573K01025,533470,RUSHIL,B,24595,RUSHIL,EQ
INE573K01025,533470,RUSHIL,B,24598,RUSHIL,BL
INE573K01025,533470,RUSHIL,B,24599,RUSHIL,BE
INE573K01025,533470,RUSHIL,B,24600,RUSHIL,RL
INE224E20028,750883,GACMDVR-RE,R,24620,GACMDVR-RE,BE
INE224E20028,750883,GACMDVR-RE,R,24621,GACMDVR-RE,RL
INE224E20028,750883,GACMDVR-RE,R,24622,GACMDVR-RE,BL
INE224E20028,750883,GACMDVR-RE,R,24623,GACMDVR-RE,IQ
INE224E20028,750883,GACMDVR-RE,R,24624,GACMDVR-RE,EQ
INE831R08092,975860,830ABHFL34,F,24636,830ABHFL34,N0
INE831R08092,975860,830ABHFL34,F,24637,830ABHFL34,U0
IN2220240088,811024,730MHSDL39,G,24653,730MH39,SG
IN3420240068,211819,0,0,24655,735WB43,SG
IN4520240214,211820,0,0,24662,731TS50,SG
IN2020240098,211810,0,0,24663,730KL52,SG
IN2820240165,211811,0,0,24666,734PN32,SG
INE09XN01023,544222,AKUMS,B,24715,AKUMS,EQ
INE09XN01023,544222,AKUMS,B,24716,AKUMS,RL
INE09XN01023,544222,AKUMS,B,24717,AKUMS,BE
INE09XN01023,544222,AKUMS,B,24718,AKUMS,BL
INE09XN01023,544222,AKUMS,B,24719,AKUMS,IQ
INE667F07IT7,211838,0,0,24720,798SHFL26,N0
INE667F07IT7,211838,0,0,24721,798SHFL26,U0
IN3120240202,211850,0,0,24753,723TN34,SG
IN4520240230,211852,0,0,24758,729TS42,SG
IN2120240022,211847,0,0,24760,728MP45,SG
IN2220240138,811029,726MHSDL49,G,24763,726MH49,SG
IN002024X201,804950,91TB071124,G,24770,91D071124,TB
INE027A08028,975890,799RCFL27,F,24775,799RCFL27,N0
INE027A08028,975890,799RCFL27,F,24776,799RCFL27,U0
INF209KB19D1,543474,BSLNIFTY,B,24781,BSLNIFTY,EQ
INF209KB19D1,543474,BSLNIFTY,B,24782,BSLNIFTY,BL
INE00U401027,544227,UNIECOM,B,24809,UNIECOM,EQ
INE257A01026,500103,BHEL,A,12261,BHEL,BL
INE257A01026,500103,BHEL,A,15568,BHEL,RL
INE257A01026,500103,BHEL,A,5919,BHEL,BE
INE491H01018,203733,0,0,0,0,0
INE025D01013,526967,HEERAISP,XT,754000,HEERAISP$,AF
INE025D01013,526967,HEERAISP,XT,755691,HEERAISP$,BL
INE025D01013,526967,HEERAISP,XT,750154,HEERAISP$,EQ
INE025D01013,526967,HEERAISP,XT,752186,HEERAISP$,BE
INE025D01013,526967,HEERAISP,XT,752187,HEERAISP$,RL
IN3520200012,207297,0,0,22331,540CG24,SG
IN9340A01010,203734,0,0,7022,BIRLACORPN,R1
IN9340A01010,203734,0,0,7023,BIRLACORPN,V1
INE01YL07383,976976,1070ESPL27,F,0,0,0
INE338I14KO2,729603,MOFS10625,F,0,0,0
INE377Y07334,974104,742BHFL25,F,0,0,0
INE723X07174,974742,890TIAPL28,F,0,0,0
INE380D01012,503772,MODWOOL,X,0,0,0
INF200KA15J7,542296,RSDFSC35GR,F,0,0,0
INF109KC1VR0,542553,IPRU3316,F,0,0,0
INE110L14TR3,729262,RJIL240425,F,0,0,0
INE0P1K24028,929028,785PCMC30A,F,0,0,0
INE752E07KX8,950736,793PGCIL26,F,0,0,0
INE219X07363,974630,785IGT28,F,0,0,0
INE861G08043,800293,895FCI29,G,0,0,0
INE0KY201021,543624,MAAGHADV,M,0,0,0
IN002019X490,804257,91TB28520,G,0,0,0
INE741C01017,531207,RAYLA,XT,0,0,0
INE681R08091,975726,1050NBSP25,F,0,0,0
INF109KC1BA8,541224,IPRU9276,F,0,0,0
INE338I14KH6,729443,MOFS20525,F,0,0,0
INE051307BE0,939697,CCIL14824A,F,0,0,0
INE428Q08073,960033,1250SSFB27,F,0,0,0
INE242A08502,973792,614IOCL27,F,0,0,0
INE916D144S0,728598,KMPL16125,F,0,0,0
INE723X07109,974074,870TIAPL26,F,0,0,0
INF109KC1EK1,541518,IPRU3115,F,0,0,0
INF277K010P0,542030,T56CA,F,0,0,0
INE549K07DR2,939459,MFCL30424,F,0,0,0
INE065507BC3,976543,1225AFI28,F,0,0,0
INE03W114682,728780,AFL17225,F,0,0,0
INE532F07DQ0,938514,895EFSL25,F,0,0,0
INE532F07GU5,940113,105EFSL30,F,0,0,0
INE331A14OA5,729783,TRCL040725,F,0,0,0
INF109K01M50,536062,IPRU8062,F,0,0,0
INE582L14IM7,729519,THDC290525,F,0,0,0
IN002019X425,804236,091TB9420,G,0,0,0
INE602A14463,729691,PCBL190625,F,0,0,0
INE01I507AD2,939937,950KLMAF26,F,0,0,0
INE375C01014,530617,SAMPRE,XT,0,0,0
INE05F407BO9,939088,MML26A,F,0,0,0
INF109KC1KD3,541909,IPRU3182,F,0,0,0
INE020B08CX1,959537,796REC30,F,0,0,0
INE062A08280,973419,772SBI31,F,0,0,0
INE905Y07050,974398,797KIDF27,F,0,0,0
INE140R08072,974613,1240CIFC23,F,0,0,0
INE860E01011,535657,OONE,X,0,0,0
INF194KB1JD2,544357,BNFT209DG,F,0,0,0
INE020B08CS1,959397,72REC30,F,0,0,0
INE721A07RH9,974676,875SFL26,F,0,0,0
INE542R07030,960139,8PRPL24,F,0,0,0
INE403G14SX2,728352,SCCL041224,F,0,0,0
INE879F14LF7,730018,IFPL13825,F,0,0,0
INE155A08423,973237,66TML26,F,0,0,0
IN1520190068,810624,731GUJ2029,G,0,0,0
INE649A08037,953449,845SBI26A,F,0,0,0
INE238A08476,973667,699ABL31,F,0,0,0
INE721A07SF1,975984,8857SFL27,F,0,0,0
IN000926C047,800496,GS19SEP2026,G,0,0,0
INE248U14RX4,729936,360OP29725,F,0,0,0
INE555D01019,511660,PREMCAPM,XT,0,0,0
INE583D14584,729389,UCL14525,F,0,0,0
INE414G08348,936020,915MMFS24,F,0,0,0
INE031A08814,959829,535HUDC25,F,0,0,0
INE539K08211,974067,825CFSL32,F,0,0,0
INF109KC1SH7,542331,IPRU9474,F,0,0,0
INE726X01014,542376,SPACAPS,XT,0,0,0
INE818F07286,975491,889KFC34,F,0,0,0
INE031A08855,974350,754HUDCO26,F,0,0,0
INE0NPQ08061,974640,1370AIPP32,F,0,0,0
IN0020042035,800234,FRBGOI2015A,G,0,0,0
IN9340A01010,203734,0,0,7021,BIRLACORPN,L1
INE721A07OR5,208684,0,0,8646,SRTRANSFIN,Z1
INE721A07OR5,208684,0,0,8649,SRTRANSFIN,11
INE291D20011,750660,KDDL-RE,R,3178,KDDL-RE,BE
INE291D20011,750660,KDDL-RE,R,3179,KDDL-RE,RL
INE291D20011,750660,KDDL-RE,R,3181,KDDL-RE,BL
INE291D20011,750660,KDDL-RE,R,3182,KDDL-RE,IQ
INE291D20011,750660,KDDL-RE,R,3183,KDDL-RE,EQ
INE351Y01019,203739,BETA,NS,81,BETA,SM
INE351Y01019,203739,BETA,NS,84,BETA,ST
INE351Y01019,203739,BETA,NS,88,BETA,SL
INE351Y01019,203739,BETA,NS,90,BETA,SQ
INE351Y01019,203739,BETA,NS,93,BETA,SO
INE173U01015,539798,UMIYA,XT,758604,UMIYA$,BL
INE173U01015,539798,UMIYA,XT,752548,UMIYA$,BE
INE173U01015,539798,UMIYA,XT,752549,UMIYA$,RL
INE173U01015,539798,UMIYA,XT,754673,UMIYA$,AF
INE173U01015,539798,UMIYA,XT,751319,UMIYA$,EQ
INE918K07JE4,974548,NWFNIFT26A,F,0,0,0
IN002019Z115,804145,364TB040620,G,0,0,0
IN002020Z477,804412,364TB240222,G,2428,364D240222,TB
INE951F08051,975813,820ABSLI34,F,24443,820ABSLI34,N0
INE951F08051,975813,820ABSLI34,F,24444,820ABSLI34,U0
INF090I01QY1,203743,0,0,7348,FIFMPS5CQD,MF
INE492B01019,203742,0,0,0,0,0
INE176E01012,513540,TNSTLTU,P,0,0,0
INE01YL07359,976654,1120ESPL27,F,0,0,0
INE060601031,542724,MURAE,T,758843,MURAE$,BL
INE060601031,542724,MURAE,T,754803,MURAE$,AF
INE060601031,542724,MURAE,T,751538,MURAE$,EQ
INE060601031,542724,MURAE,T,752630,MURAE$,BE
INE060601031,542724,MURAE,T,752631,MURAE$,RL
IN9737B01023,211801,0,0,22973,ADROITPP,E1
IN9737B01023,211801,0,0,22974,ADROITPP,X1
IN9737B01023,211801,0,0,22975,ADROITPP,BL
INE265J07506,974582,1021JMFA26,F,0,0,0
IN0020070044,800157,832GS2032,G,6899,832GS2032,GS
INE148I07NN5,938318,939SCL27,F,13492,939SCL27,ZZ
INE148I07NN5,938318,939SCL27,F,13493,939SCL27,1Z
INE0QR801013,211978,SPPPOLY,NS,25306,SPPPOLY,SM
INE0QR801013,211978,SPPPOLY,NS,25307,SPPPOLY,SL
INE0QR801013,211978,SPPPOLY,NS,25309,SPPPOLY,SQ
INE0QR801013,211978,SPPPOLY,NS,25310,SPPPOLY,ST
INE811Q01018,509099,OSWALEA,P,0,0,0
INE598B01013,517164,ZENITHCOMP,T,0,0,0
INE868C01018,522273,AHMDSTE,X,753783,AHMDSTE$,AF
INE868C01018,522273,AHMDSTE,X,755474,AHMDSTE$,BL
INE868C01018,522273,AHMDSTE,X,31709,AHMDSTE$,EQ
INE868C01018,522273,AHMDSTE,X,31710,AHMDSTE$,RL
INE691I08438,953756,LTH300316,F,0,0,0
IN2920240032,211543,0,0,23638,752RJ39,SG
IN4520200143,207308,0,0,22371,669TS50,SG
IN4520220414,209526,0,0,14353,758TS45,SG
INE281E01010,523373,MINID,X,755498,MINID$,BL
INF955L01JA4,206724,0,0,18093,BPF02IQR,MF
INF174K014P6,537708,NIFTY1,B,18102,NIFTY1,EQ
INF174K014P6,537708,NIFTY1,B,18103,NIFTY1,BL
IN4920230070,210559,0,0,18105,745JK53,SG
IN002023Y219,804798,182TB160224,G,18111,182D160224,TB
INE758E01017,543940,JIOFIN,A,18143,JIOFIN,EQ
INE758E01017,543940,JIOFIN,A,18144,JIOFIN,BL
INE758E01017,543940,JIOFIN,A,18148,JIOFIN,BE
INE758E01017,543940,JIOFIN,A,18149,JIOFIN,RL
INE758E01017,543940,JIOFIN,A,18150,JIOFIN,IQ
INE395N01027,543965,TVSSCS,A,18151,TVSSCS,EQ
INE395N01027,543965,TVSSCS,A,18152,TVSSCS,RL
INE395N01027,543965,TVSSCS,A,18153,TVSSCS,BE
INE395N01027,543965,TVSSCS,A,18155,TVSSCS,BL
INE395N01027,543965,TVSSCS,A,18156,TVSSCS,IQ
INF955L01JQ0,206745,0,0,18162,BPF02RMR,MF
INF090I01WD3,206754,0,0,18177,IFD3GPD,MF
INF090I01VS3,206763,0,0,18198,FISTIPD3GP,MF
INF090I01VT1,206748,0,0,18200,FISTIPD3QD,MF
INF090I01VV7,206765,0,0,18201,FISTIPD3WD,MF
INE0MIS01010,543969,PYRAMID,B,18250,PYRAMID,EQ
INE0MIS01010,543969,PYRAMID,B,18251,PYRAMID,BE
INE0MIS01010,543969,PYRAMID,B,18253,PYRAMID,RL
INE0MIS01010,543969,PYRAMID,B,18254,PYRAMID,BL
INE0MIS01010,543969,PYRAMID,B,18259,PYRAMID,IQ
INE024001021,543972,AEROFLEX,B,18268,AEROFLEX,EQ
INE024001021,543972,AEROFLEX,B,18269,AEROFLEX,RL
INE024001021,543972,AEROFLEX,B,18270,AEROFLEX,BE
