SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBJUN28,GB,11379,11499.99,11318,11455.18,11415,11230,269,3077050.71,03-Sep-2025,45,IN0020200104
SGBN28VIII,GB,11501.1,11950,11501.1,11915.14,11915,11488,462,5466398.92,03-Sep-2025,126,IN0020200286
SGBMAY29I,GB,11351,11637,11341,11521.09,11580,11246.04,1926,22082115.67,03-Sep-2025,174,IN0020210053
SGBJUN29II,GB,11375,11500,11361,11482.6,11499.99,11183.33,138,1580239.98,03-Sep-2025,50,IN0020210061
SGBJU29III,GB,11514,11525,11315.15,11519.38,11525,11250.83,381,4363257.08,03-Sep-2025,132,IN0020210087
SGBSEP29VI,GB,11362.93,11570,11362.93,11558.13,11560,11362.93,678,7818186.05,03-Sep-2025,87,IN0020210145
SGBNV29VII,GB,11399,11574,11366,11558.09,11569,11357.83,190,2176694.69,03-Sep-2025,53,IN0020210178
SGBOCT25,GB,11182,11366.2,11140,11245,11245,11142,88,989424.40,03-Sep-2025,37,IN0020170059
SGBOCT25IV,GB,11223.82,11355,11200,11289.99,11289.99,11179.8,39,438828.30,03-Sep-2025,11,IN0020170067
SGBOCT25V,GB,11100,11100,11100,11100,11100,11000,1,11100.00,03-Sep-2025,1,IN0020170075
SGBNOV25VI,GB,11241,11375,11241,11375,11375,11070,5,56607.00,03-Sep-2025,3,IN0020170083
SGBNOV25,GB,11299,11299,11299,11299,11299,11054,5,56495.00,03-Sep-2025,3,IN0020170091
SGBDEC25,GB,11600,11600,11499,11500,11500,12200,12,138099.00,03-Sep-2025,4,IN0020170125
SGBNOV25IX,GB,11050,11354,11050,11354,11354,10390,11,123628.80,03-Sep-2025,8,IN0020170117
SGBDEC2512,GB,11490,11490,11000,11355,11355,11490,15,167755.00,03-Sep-2025,9,IN0020170141
SGBDEC2513,GB,11344.6,11344.6,11344.6,11344.6,11344.6,11344.6,5,56723.00,03-Sep-2025,2,IN0020170158
SGBMAY26,GB,11545,12480,11358,11358,11358,11355,49,596324.97,03-Sep-2025,9,IN0020180033
SGBNOV26,GB,11499.99,11499.99,11499.99,11499.99,11499.99,11600,68,781999.32,03-Sep-2025,48,IN0020180314
SGBJAN26,GB,11400,11400,11400,11400,11400,11400,4,45600.00,03-Sep-2025,2,IN0020170166
SGBJUN27,GB,11380,11499,11380,11381,11381,11250,37,423155.80,03-Sep-2025,9,IN0020190073
SGBJUL27,GB,11380,11413,11300,11370.66,11360,11380,196,2219849.43,03-Sep-2025,25,IN0020190081
SGBAUG27,GB,11600,12080,11600,11986.66,11800,11403.37,161,1901073.04,03-Sep-2025,83,IN0020190107
SGBSEP27,GB,11382.19,11600,11299,11480,11480,11299,28,320595.14,03-Sep-2025,13,IN0020190115
SGBJAN27,GB,11271,11558,11180.03,11375,11375,11499.99,29,330959.08,03-Sep-2025,11,IN0020180462
SGBOCT27,GB,11250,11754,11250,11700,11700,11249.99,10,116116.00,03-Sep-2025,4,IN0020190370
SGBFEB27,GB,11790,11790,11790,11790,11790,11790,1,11790.00,03-Sep-2025,1,IN0020180561
SGBOCT27VI,GB,11300,11500,11300,11375,11375,11199.99,15,171114.59,03-Sep-2025,11,IN0020190388
SGBDC27VII,GB,11500,11940,11499,11700,11700,11212.05,36,424046.10,03-Sep-2025,13,IN0020190461
SGBAPR28I,GB,11749,11760,11650,11657.35,11699,11549.52,220,2574585.10,03-Sep-2025,66,IN0020200062
SGBMAY28,GB,11360,11490,11276.11,11478.83,11401,11195.68,592,6729583.18,03-Sep-2025,100,IN0020200088
SGBJUL28IV,GB,11172,11445,11172,11426.14,11440,11171.33,830,9440818.21,03-Sep-2025,110,IN0020200146
SGBAUG28V,GB,11398,11782,11300.04,11583.97,11511,11291.71,2868,33404425.15,03-Sep-2025,402,IN0020200161
SGBSEP28VI,GB,11299,11578.98,11299,11515.43,11575,11291.02,752,8623375.72,03-Sep-2025,96,IN0020200195
SGBOC28VII,GB,11300,11500,11300,11431.21,11425.02,11201.97,621,7116285.43,03-Sep-2025,72,IN0020200203
SGBJ28VIII,GB,11289,11488,11289,11480.66,11488,11289,465,5292176.60,03-Sep-2025,25,IN0020190537
SGBMAR28X,GB,11268.99,11904,11265,11535.76,11547.99,11268.99,310,3582630.20,03-Sep-2025,41,IN0020190552
SGBJUL29IV,GB,11260,11520,11255,11509.94,11420,11251.26,910,10422674.65,03-Sep-2025,93,IN0020210111
SGBJAN29IX,GB,11281,11496.19,11280,11486.5,11488,11215.36,143,1633434.53,03-Sep-2025,60,IN0020200377
SGBAUG29V,GB,11612,12100,11500,11960.9,12099.99,11500,449,5244504.38,03-Sep-2025,99,IN0020210129
SGBD29VIII,GB,11435,11749.99,11435,11583.33,11600,11431.19,655,7564438.71,03-Sep-2025,96,IN0020210228
SGBJAN29X,GB,11351,11538,11351,11499,11499,11230,120,1368816.16,03-Sep-2025,23,IN0020200385
SGBFEB29XI,GB,11300,11615,11300,11501,11501,11279.5,116,1326704.45,03-Sep-2025,35,IN0020200393
SGBMR29XII,GB,11274.88,11575,11274.88,11544.31,11500,11274.88,296,3398828.90,03-Sep-2025,73,IN0020200427
SGBJUN30,GB,11758,11870,11600,11671.99,11671,11743.5,1943,22772531.46,03-Sep-2025,181,IN0020220045
SGBAUG30,GB,11810,12100,11810,12037.23,12048.99,11791.72,229,2742301.75,03-Sep-2025,69,IN0020220078
SGBDE30III,GB,12041.57,12245.99,11900,12136.72,12154.99,11981.67,512,6157428.58,03-Sep-2025,116,IN0020220110
SGBJAN30IX,GB,11770,11800,11711,11800,11800,11696.35,218,2563696.18,03-Sep-2025,59,IN0020210236
SGBMAR30X,GB,11735,11943.42,11700,11751.18,11700,11722.05,421,4994023.52,03-Sep-2025,43,IN0020210319
SGBJUN31I,GB,12155,12550,12155,12511.02,12475,12150.45,1136,14103423.02,03-Sep-2025,205,IN0020230069
SGBSEP31II,GB,12180,12787.99,12180,12637.84,12670,12182.68,3182,39932320.80,03-Sep-2025,530,IN0020230093
SGBDE31III,GB,12350,12699,12345,12651.53,12636.9,12299.36,2616,32977377.39,03-Sep-2025,581,IN0020230168
SGBMAR31IV,GB,12166,12579.99,12166,12506.51,12579.99,12152.74,808,9990701.96,03-Sep-2025,92,IN0020220169
SGBFEB32IV,GB,12974,13350,12880,13316.27,13333,12888.03,2514,33136399.55,03-Sep-2025,608,IN0020230184
20MICRONS,EQ,234.9,237.49,227.35,232.51,232.02,232.56,141810,33118830.87,03-Sep-2025,3324,INE144J01027
21STCENMGM,EQ,53.2,54.2,52.41,54.12,54.19,53.22,3697,198149.17,03-Sep-2025,101,INE253B01015
360ONE,EQ,1020.7,1044.9,1013.3,1040.2,1041,1024.8,883948,912183628.10,03-Sep-2025,38476,INE466L01038
GOLD360,EQ,103.6,105,102.55,104.3,103.7,103.4,10607,1101541.00,03-Sep-2025,106,INF579M01BB5
SILVER360,EQ,123.2,123.59,121.2,121.87,121.6,122.21,28283,3439141.51,03-Sep-2025,307,INF579M01BC3
3IINFOLTD,EQ,23.69,23.69,23.14,23.4,23.46,23.4,155647,3638824.38,03-Sep-2025,1345,INE748C01038
3MINDIA,EQ,31400,31540,30850,30980,30980,31090,3207,100203010.00,03-Sep-2025,1377,INE470A01017
3PLAND,EQ,46.24,46.24,45.22,45.81,45.83,45.07,3768,171961.45,03-Sep-2025,107,INE105C01023
5PAISA,EQ,362.3,369.9,358.6,362.55,358.6,362.3,16351,5978557.35,03-Sep-2025,1895,INE618L01018
63MOONS,EQ,927.85,931.45,918.3,919.65,920.95,924.3,69712,64363890.55,03-Sep-2025,5141,INE111B01023
735NABAR31,N1,1130,1130,1130,1130,1130,1140.5,10,11300.00,03-Sep-2025,2,INE261F07057
743REC35,NH,1219.99,1219.99,1219.99,1219.99,1219.99,1200,3,3659.97,03-Sep-2025,2,INE020B07JU4
764NABAR31,N2,1122,1129,1122,1127.99,1128,1128.5,1714,1931524.46,03-Sep-2025,24,INE261F07032
764HUDCO31,N8,1135,1135,1130,1134,1134,1141,55,62175.00,03-Sep-2025,3,INE031A07AO5
769HUDCO31,N9,1143,1143.5,1141.11,1141.36,1143,1143.47,1439,1642428.02,03-Sep-2025,7,INE031A07AT4
812REC27,NI,1055,1055,1051.8,1051.8,1051.8,1058,151,159145.00,03-Sep-2025,3,INE020B07GH7
82HUDCO27,N2,1073.8,1075,1073.61,1075,1075,1075,2905,3118970.38,03-Sep-2025,26,INE031A07840
872MMFSL26,N1,1005,1010,1000.25,1010,1010,1009,155,155589.25,03-Sep-2025,5,INE774D08LU6
875NHAI29,N6,1157,1157,1157,1157,1157,1155.21,16,18512.00,03-Sep-2025,4,INE906B07DF8
876HUDCO28,ND,1163,1163,1160.1,1160.1,1160.1,1163.89,25,29017.00,03-Sep-2025,3,INE031A07949
891IIFCL34,N4,1284.99,1285,1280,1280.52,1280,1279,800,1026970.00,03-Sep-2025,8,INE787H07370
891NTPC33,N6,1275.7,1285,1275.61,1281,1281,1285,54,69120.06,03-Sep-2025,5,INE733E07JJ9
892NHPC33,N6,1299.9,1299.9,1299.9,1299.9,1299.9,1245.45,1,1299.90,03-Sep-2025,1,INE848E07567
892PFCL33,N8,1290,1291.9,1290,1290,1290,1288.6,116,149641.90,03-Sep-2025,4,INE134E07463
901HUDCO34,NE,1300,1300,1298,1298.55,1298,1304,356,462430.00,03-Sep-2025,8,INE031A07AB2
ABCOTS,SM,405,408,398.05,407.45,407.95,408.3,5000,2027150.00,03-Sep-2025,14,INE08PH01015
ABINFRA,BE,201.71,211.79,201,210.22,204.5,201.71,64290,13423034.05,03-Sep-2025,673,INE00YB01017
AGUL,SM,60,61.95,58.95,61.9,61.95,59,26000,1599900.00,03-Sep-2025,11,INE0O6N01012
A2ZINFRA,BE,21.18,21.94,20.51,21.94,21.94,20.9,436224,9367941.47,03-Sep-2025,527,INE619I01012
AAATECH,EQ,79.3,80,79.01,79.05,79.01,79.3,9722,772686.19,03-Sep-2025,290,INE0D0U01013
AADHARHFC,EQ,505.5,518.9,505.5,515.4,515.4,507.9,746754,384148758.10,03-Sep-2025,10319,INE883F01010
AAKAAR,SM,93.75,93.75,90,90,90,93.25,24000,2221360.00,03-Sep-2025,13,INE1GYP01013
AAKASH,BE,10.41,10.49,10.08,10.29,10.2,10.36,120885,1237045.93,03-Sep-2025,363,INE087Z01024
AARADHYA,SM,116,116,115,115,115,117,14400,1662000.00,03-Sep-2025,3,INE124401014
AAREYDRUGS,BE,68,69.62,67.65,69.62,69.62,66.31,91377,6338099.80,03-Sep-2025,405,INE198H01019
AARON,EQ,213.76,213.76,210.41,211.73,211,213.76,16370,3463414.05,03-Sep-2025,824,INE721Z01010
AARTECH,EQ,62.01,63.87,58.76,58.98,58.76,61.86,86092,5163818.83,03-Sep-2025,1127,INE01C001026
AARTIDRUGS,EQ,469.9,497,469.6,490.4,489.95,469.55,344309,167100504.70,03-Sep-2025,18001,INE767A01016
AARTIIND,EQ,385.65,389,383.2,385.45,386.5,383.05,639227,246255307.35,03-Sep-2025,17663,INE769A01020
AARTIPHARM,EQ,875,888.9,865.6,879.2,880,870.2,275311,241401002.85,03-Sep-2025,21332,INE0LRU01027
AARTISURF,BE,477.9,485,468.7,482.8,484.5,469.55,4792,2291485.00,03-Sep-2025,177,INE09EO01013
AARTISURF,P1,171,171,171,171,171,171,5,855.00,03-Sep-2025,1,INE09EO04017
AARVEEDEN,BE,181,181,177,177.38,177.5,180.1,7978,1421225.14,03-Sep-2025,117,INE273D01019
AARVI,EQ,123.5,129.25,121.08,126.34,126.9,122.89,58682,7332800.31,03-Sep-2025,3249,INE754X01016
AAVAS,EQ,1527.1,1619.8,1527.1,1601,1600,1528.3,612508,977557590.10,03-Sep-2025,48622,INE216P01012
ABAN,EQ,45.3,45.32,42.93,44.32,44.34,46.19,309553,13597593.41,03-Sep-2025,3512,INE421A01028
AFSL,EQ,218.14,226.9,218.14,225.36,225.7,218.14,33883,7585980.15,03-Sep-2025,2312,INE00ZE01026
ABB,EQ,5150,5209.9,5148.2,5188.4,5186.9,5148.2,213167,1105702673.80,03-Sep-2025,25845,INE117A01022
ABBOTINDIA,EQ,32495,32775,32155,32575,32490,32495,5036,163883970.00,03-Sep-2025,2437,INE358A01014
78ABCL33,N1,1010,1010,1010,1010,1010,1008.78,10,10100.00,03-Sep-2025,1,INE860H07IP2
8ABCL26,N2,1052,1052,1052,1052,1052,1065,30,31560.00,03-Sep-2025,1,INE860H07IQ0
ABHAPOWER,ST,48,48,45.05,46.6,47.35,46.05,19200,884880.00,03-Sep-2025,12,INE0UYG01015
AILIMITED,SM,45,45,43,43,43,45,4500,196575.00,03-Sep-2025,3,INE0CAJ01017
ABMINTLLTD,BE,44.5,45,44.28,45,45,43.78,694,30945.88,03-Sep-2025,13,INE251C01025
ABSMARINE,SM,182.55,185.8,178.55,184.2,184.3,181.2,39000,7131325.00,03-Sep-2025,74,INE0QRV01016
ACC,EQ,1826.2,1849,1818.4,1843.1,1843,1822,191852,352639529.20,03-Sep-2025,14883,INE012A01025
ACCELYA,EQ,1406.4,1422.9,1398,1402.2,1403.5,1406.4,6418,9037046.20,03-Sep-2025,1053,INE793A01012
ACCENTMIC,ST,287,287,278.1,282.85,282.9,283.15,12500,3508225.00,03-Sep-2025,19,INE0Q5D01013
ACCORD,SM,21.85,21.85,21.85,21.85,21.85,23,2000,43700.00,03-Sep-2025,1,INE113X01015
ACCPL,SM,63.1,64,62.35,62.35,62.35,65.4,9600,606420.00,03-Sep-2025,8,INE0T8T01010
ACCURACY,EQ,6.91,7,6.91,6.99,7,6.91,65042,453954.43,03-Sep-2025,375,INE648Z01023
ACEINTEG,EQ,24.37,24.37,23.18,23.6,23.32,23.89,17156,401066.79,03-Sep-2025,205,INE543V01017
ACMESOLAR,EQ,288.25,303.9,288,298.55,298,287.2,2460915,732824392.85,03-Sep-2025,43152,INE622W01025
ACE,EQ,1081.9,1101.9,1073.5,1096.8,1096,1082.3,287429,314105524.90,03-Sep-2025,22637,INE731H01025
ACUTAAS,EQ,1415,1433.9,1397.8,1412.2,1419.9,1406.1,188485,266380178.10,03-Sep-2025,18859,INE00FF01025
ADANIENSOL,EQ,768.9,768.9,760.1,763.7,765.25,763.05,565805,432057586.20,03-Sep-2025,20243,INE931S01010
ADANIENT,EQ,2285,2293,2263.1,2288.7,2292,2274.2,443629,1011251185.30,03-Sep-2025,28773,INE423A01024
ADANIGREEN,EQ,933.85,939.55,931.15,935.7,937,933.85,626485,585966827.00,03-Sep-2025,21783,INE364U01010
ADANIPORTS,EQ,1338,1344.8,1327.6,1332.4,1334,1336.2,1774676,2368455893.50,03-Sep-2025,64036,INE742F01042
ADANIPOWER,EQ,611,616,604.7,609.3,608.85,608.35,3070468,1871474707.60,03-Sep-2025,44479,INE814H01011
ATGL,EQ,598.75,601.3,595.3,597.15,597,595.85,286955,171547570.55,03-Sep-2025,9612,INE399L01023
LAWSIKHO,SM,148.95,148.95,146.15,146.6,146.25,146.35,7500,1104075.00,03-Sep-2025,11,INE0RDH01021
ADFFOODS,EQ,221.54,228.15,218.58,224.92,225,220.52,112121,24959756.59,03-Sep-2025,5081,INE982B01027
ABSLAMC,EQ,822.25,840,822.2,833.5,836,826.3,124831,103901674.35,03-Sep-2025,9098,INE404A01024
ABCAPITAL,EQ,274.85,280,272.7,279.25,279.8,274.85,3806579,1055849306.70,03-Sep-2025,35776,INE674K01013
ABFRL,EQ,83.2,83.23,80.9,81.41,81.5,83.32,5568515,454657081.00,03-Sep-2025,30643,INE647O01011
ABLBL,EQ,142.5,143.9,141.25,143.05,143.14,140.96,850274,121253415.78,03-Sep-2025,13414,INE14LE01019
BIRLAMONEY,EQ,179.05,181.99,178,178.7,179.95,179.1,66337,11914745.23,03-Sep-2025,1717,INE865C01022
ABREL,EQ,1825,1839,1807.3,1818.9,1819.9,1821.3,43614,79427007.40,03-Sep-2025,6105,INE055A01016
CPPLUS,EQ,1322,1376.1,1281.6,1357.7,1376.1,1310.6,465965,618505141.80,03-Sep-2025,24262,INE819V01029
AUSL,ST,38.9,38.9,38.7,38.75,38.8,37.7,8000,310200.00,03-Sep-2025,4,INE01YQ01013
AVL,EQ,489.6,493.5,446.45,459.4,461.9,489.6,9515745,4387507330.25,03-Sep-2025,62267,INE679V01027
BSLGOLDETF,EQ,94.75,94.75,92.51,93.55,93.14,92.44,577844,53989561.36,03-Sep-2025,1327,INF209KB18D3
BSLNIFTY,EQ,28.1,28.75,28.1,28.69,28.62,28.53,199214,5690546.55,03-Sep-2025,3578,INF209KB19D1
ADOR,EQ,981.15,995.45,958.6,960.4,960,981.15,4908,4786313.70,03-Sep-2025,1343,INE045A01017
ADROITINFO,EQ,10.79,10.79,10.43,10.56,10.58,10.69,13004,136944.93,03-Sep-2025,164,INE737B01033
ADVENZYMES,EQ,337.4,345,337.35,339.05,339.9,341.25,194430,65991953.45,03-Sep-2025,7657,INE837H01020
ADVANIHOTR,EQ,61.81,62.98,61.43,61.74,61.93,61.81,32565,2027614.29,03-Sep-2025,890,INE199C01026
AEGISLOG,EQ,690,704.5,686.15,701.7,704,691.5,154578,107902497.80,03-Sep-2025,8099,INE208C01025
AEGISVOPAK,EQ,243,248,241.35,243.98,242.99,243.35,457380,111703062.64,03-Sep-2025,6331,INE0INX01018
AEL17725,NA,1004,1004,1004,1004,1004,1005,5,5020.00,03-Sep-2025,4,INE423A07401
9AEL30,NE,1012.1,1019.8,1012.07,1019.4,1019,1017,83,84018.15,03-Sep-2025,4,INE423A07443
915AEL28,NC,1008,1008,1008,1008,1008,1008.32,208,209664.00,03-Sep-2025,3,INE423A07435
930AEL30,NF,1008,1009,1007,1009,1009,1007,1958,1973503.04,03-Sep-2025,18,INE423A07393
AEROENTER,EQ,90,90.5,89.05,89.7,89.55,89.28,56555,5075091.95,03-Sep-2025,1372,INE065D01027
AEROFLEX,EQ,175.68,182.5,174.99,180.1,180.95,174.62,596084,106625017.02,03-Sep-2025,16075,INE024001021
AERONEU,BE,101.2,108.18,101.2,106.31,108.18,103.03,12688,1333637.03,03-Sep-2025,161,INE035801013
AERON,SM,116,124,114.6,121.45,120.65,115.4,48000,5802450.00,03-Sep-2025,47,INE0WL801011
AESTHETIK,ST,118.05,118.05,118.05,118.05,118.05,118.05,2000,236100.00,03-Sep-2025,1,INE0TSF01011
AETHER,EQ,745.95,758,738.15,756.05,756,745.95,56107,42119467.30,03-Sep-2025,4908,INE0BWX01014
AFCONS,EQ,425.2,441.75,424.65,434.25,433.95,425.95,1610952,699591019.50,03-Sep-2025,29407,INE101I01011
AFFLE,EQ,1900.9,1954.9,1885.5,1904.4,1906,1901,465285,888130471.10,03-Sep-2025,24399,INE00WC01027
AFFORDABLE,EQ,283,284.7,269.1,270.95,269.7,280,89405,24518080.15,03-Sep-2025,2184,INE692Z01013
AGARWALFT,SM,67.5,70.4,67.5,69.8,70,69,34500,2382000.00,03-Sep-2025,20,INE0MLA01012
AGARIND,EQ,805.15,810,789.55,793.5,801.75,805.15,23235,18580892.50,03-Sep-2025,1741,INE204E01012
AGARWALTUF,SM,147,149.5,146.5,149.25,149.3,148,176400,26285280.00,03-Sep-2025,68,INE0P8X01016
AGI,EQ,879.3,888.95,873.25,880.55,882,878.7,54631,48151704.20,03-Sep-2025,5201,INE415A01038
AGIIL,EQ,1179.8,1182,1166.5,1175.4,1175.9,1170,11896,13973876.10,03-Sep-2025,1794,INE976R01025
AGNI,SM,38.2,40.05,37.3,40.05,40.05,36.45,475000,18713250.00,03-Sep-2025,164,INE0LF301013
AGRITECH,EQ,141.78,142.5,138.06,140,139,138.87,4310,605559.50,03-Sep-2025,200,INE449G01018
AGROPHOS,BE,43.95,43.95,41.26,41.62,41.52,42.46,62253,2614956.26,03-Sep-2025,290,INE740V01019
AGSTRA,BE,5.47,5.47,5.47,5.47,5.47,5.59,72389,395967.83,03-Sep-2025,217,INE583L01014
AHLADA,EQ,57.02,58,56.98,57.84,58,56.13,7974,459438.85,03-Sep-2025,197,INE00PV01013
AHLUCONT,EQ,931,970,931,965.35,964,940.3,27071,25932538.65,03-Sep-2025,3515,INE758C01029
AIAENG,EQ,3139.6,3139.6,3060,3075.3,3090,3113.9,89544,275437915.40,03-Sep-2025,15437,INE212H01026
AIMTRON,SM,666,680,665,667.15,666.05,670.65,39200,26237100.00,03-Sep-2025,94,INE0RUV01018
GOLDTECH,EQ,66.7,67.99,66.42,66.99,67.49,66.95,21206,1421913.42,03-Sep-2025,617,INE805A01014
AIRAN,EQ,25.41,25.94,25.41,25.71,25.75,25.55,72020,1852600.16,03-Sep-2025,1085,INE645W01026
AIROLAM,EQ,107.9,112,106.34,109.39,107.35,106.65,3996,430227.63,03-Sep-2025,183,INE801L01010
AIRTELPP,E1,1447,1447,1417.2,1436,1432.55,1441.25,32914,47034070.90,03-Sep-2025,3294,IN9397D01014
AJANTPHARM,EQ,2492.7,2580.9,2447,2557.5,2561,2480,265931,669944175.70,03-Sep-2025,42869,INE031B01049
AJAXENGG,EQ,693,694.45,680.1,688.1,691.95,686.85,62930,43198366.95,03-Sep-2025,5814,INE274Y01021
AJMERA,EQ,946.5,976.7,937.5,968.55,966.9,945.9,108721,105132356.60,03-Sep-2025,8065,INE298G01027
AJOONI,EQ,5.27,5.34,5.18,5.19,5.2,5.25,581241,3037830.20,03-Sep-2025,908,INE820Y01021
AKANKSHA,ST,87.1,93.55,84.7,89.35,89.35,89.1,46000,4074700.00,03-Sep-2025,40,INE0PCY01014
AKASH,EQ,25.9,27,25.9,26.69,26.23,25.88,8153,216309.73,03-Sep-2025,74,INE737W01013
AKG,EQ,12.99,13.09,12.21,12.59,12.6,12.55,17514,221948.98,03-Sep-2025,184,INE00Y801016
AKI,BE,9.3,9.43,9.2,9.35,9.39,9.14,16490,153766.32,03-Sep-2025,89,INE642Z01026
AKIKO,ST,170,176.4,169.8,175.8,176.4,168,46400,8085200.00,03-Sep-2025,26,INE0PMR01017
AFIL,EQ,6.98,7,6.9,6.92,6.93,6.93,508633,3536296.89,03-Sep-2025,703,INE916Y01027
AKSHOPTFBR,EQ,8.1,8.48,7.96,8.24,8.19,7.96,693680,5669086.41,03-Sep-2025,1567,INE523B01011
AKSHAR,EQ,0.57,0.58,0.56,0.56,0.57,0.56,1430055,814152.06,03-Sep-2025,570,INE256Z01025
AKSHARCHEM,EQ,257.5,277.35,257.45,272.75,274,255.45,15801,4219438.50,03-Sep-2025,1080,INE542B01011
AKUMS,EQ,472.7,479,467.7,474.05,477,472.7,77778,36811094.50,03-Sep-2025,4885,INE09XN01023
AKZOINDIA,EQ,3439.8,3439.8,3361,3373.6,3378.8,3421.8,25712,86932223.20,03-Sep-2025,3666,INE133A01011
ALANKIT,EQ,14.1,14.32,13.92,13.98,14,14.08,323696,4574425.85,03-Sep-2025,1321,INE914E01040
ALBERTDAVD,EQ,812.45,815,798.2,801.1,801,804.75,5854,4710395.90,03-Sep-2025,347,INE155C01010
ALEMBICLTD,EQ,104,106.5,103.52,106.15,106.45,103.72,274312,28872036.42,03-Sep-2025,4309,INE426A01027
APLLTD,EQ,943.95,960,943.05,955.75,953.6,943.95,51440,49074949.30,03-Sep-2025,3874,INE901L01018
ALICON,EQ,848.05,860.6,843.5,844.85,845.25,850,4153,3533521.70,03-Sep-2025,530,INE062D01024
ALIVUS,EQ,930,947,930,937.35,936,934.75,44555,41813645.80,03-Sep-2025,4420,INE03Q201024
ALKALI,EQ,85.17,86.98,85.1,85.62,85.65,85.64,2615,225520.17,03-Sep-2025,124,INE773I01017
ALKEM,EQ,5252,5317,5252,5292,5289,5246.5,72703,384917564.50,03-Sep-2025,10642,INE540L01014
ALKYLAMINE,EQ,2079,2120,2053,2108.8,2116.9,2061.8,23465,49340880.20,03-Sep-2025,4400,INE150B01039
ALLETEC,SM,303.35,303.35,297.5,301.55,301.9,304.85,36000,10819360.00,03-Sep-2025,85,INE0M2X01012
ALLTIME,EQ,312.75,312.75,300.05,302.75,302.8,313.05,723764,220506405.30,03-Sep-2025,17100,INE0GV601021
ACLGATI,EQ,62.09,63.7,61.66,62.28,62.54,61.64,139559,8710934.84,03-Sep-2025,2270,INE152B01027
ALLCARGO,EQ,32.07,32.44,31.7,32.1,32.17,32.1,1839969,58939659.41,03-Sep-2025,10509,INE418H01029
ATL,EQ,27.84,28.9,27.84,28.68,28.6,27.84,178189,5055275.10,03-Sep-2025,1411,INE0NN701020
ALLDIGI,EQ,955.7,983.6,951.75,966.4,965,949.4,10782,10441860.20,03-Sep-2025,1648,INE835G01018
ABDL,EQ,509.6,513.2,491.1,492.85,493.5,507.4,391366,195165184.85,03-Sep-2025,15327,INE552Z01027
ADSL,EQ,166.29,173.74,165.15,172.6,172.9,165.1,337906,57668350.65,03-Sep-2025,5277,INE102I01027
ALMONDZ,EQ,19.94,19.94,19.47,19.54,19.52,19.55,142145,2780693.89,03-Sep-2025,487,INE326B01035
ALOKINDS,EQ,18.34,18.74,17.15,18.37,18.5,18.26,10912059,201339472.24,03-Sep-2025,16489,INE270A01029
ALPA,EQ,97.85,98.67,96.32,96.55,97.2,95.99,6735,654346.87,03-Sep-2025,257,INE385I01010
ALPEXSOLAR,SM,1224.9,1242,1218,1227.35,1231.4,1224.9,57000,69961040.00,03-Sep-2025,255,INE0R4701017
ALPHAGEO,EQ,246.54,251.42,245.12,247.58,246.55,246.54,6399,1586926.46,03-Sep-2025,402,INE137C01018
ALPSINDUS,BE,1.95,1.95,1.77,1.87,1.88,1.87,41770,76779.43,03-Sep-2025,59,INE093B01015
ALUWIND,ST,79,81.25,77.5,81,81,79.25,22500,1775325.00,03-Sep-2025,12,INE0STM01017
ARE&M,EQ,1018,1032.45,1001,1021.65,1020,1018.5,618711,629303274.35,03-Sep-2025,36425,INE885A01032
AMBER,EQ,7645,7723.5,7578,7641.5,7649,7645,144585,1105851204.50,03-Sep-2025,20066,INE371P01015
AMBEY,SM,42.55,42.75,42.3,42.75,42.75,43.55,10000,425100.00,03-Sep-2025,5,INE0M3I01029
AMBICAAGAR,EQ,27.24,27.89,26.25,27.01,27.65,27.18,14607,395821.38,03-Sep-2025,258,INE792B01012
AMBIKCO,EQ,1432.9,1465,1423.8,1455.4,1465,1425.6,6381,9212419.50,03-Sep-2025,1174,INE540G01014
AMBUJACEM,EQ,570,576.95,569.05,573.75,574,567.25,2203149,1264279556.25,03-Sep-2025,36731,INE079A01024
AMDIND,EQ,51.9,52,49.9,51.3,51.55,50.89,18854,962717.83,03-Sep-2025,475,INE005I01014
AMEYA,SM,101,104.45,101,104.25,104.25,101.6,10000,1031300.00,03-Sep-2025,10,INE0KT901015
AMIABLE,SM,66.5,66.5,66.4,66.45,66.4,69,3200,212640.00,03-Sep-2025,2,INE0MTP01013
AMNPLST,EQ,219.78,224.7,219,222.74,222.35,217.43,3122,694357.98,03-Sep-2025,274,INE275D01022
AMJLAND,EQ,58.05,58.88,57.11,57.75,57.5,58.18,25511,1477890.42,03-Sep-2025,576,INE606A01024
AMRUTANJAN,EQ,733,747.35,718.95,743.75,737.05,730.1,30461,22383177.25,03-Sep-2025,3830,INE098F01031
ANANDRATHI,EQ,2928,2932,2875,2926.9,2925,2936.7,81690,237537894.00,03-Sep-2025,12538,INE463V01026
ANANTRAJ,EQ,540,547.75,536,544,544.05,538.2,832465,451799565.70,03-Sep-2025,26595,INE242C01024
AMCL,SM,225.65,233.95,225.6,231.75,231.75,221.2,60000,13812440.00,03-Sep-2025,70,INE0VG001016
ACL,BE,97.33,97.33,88.08,95.03,95,92.7,167360,15799940.32,03-Sep-2025,931,INE666E01020
ANDHRAPAP,EQ,79.98,80.56,78.5,78.91,78.99,79.58,208992,16640330.52,03-Sep-2025,2864,INE435A01051
